category_min_id,week_num,cv_cnt
80,32,6
80,34,5
80,35,4
80,36,2
80,37,2
80,38,4
80,39,2
80,40,1
80,42,4
80,43,2
80,44,5
80,45,5
81,1,10
81,2,18
81,3,10
81,4,13
81,5,10
81,6,10
81,7,10
81,8,8
81,9,14
81,10,12
81,11,10
81,12,13
81,13,15
81,14,16
81,15,10
81,16,10
81,17,11
81,18,7
81,19,14
81,20,16
81,21,10
81,22,11
81,23,20
81,24,12
81,25,13
81,26,6
81,27,9
81,28,8
81,29,7
81,30,5
81,31,7
81,32,5
81,33,7
81,34,11
81,35,12
81,36,16
81,37,9
81,38,14
81,39,16
81,40,14
81,41,9
81,42,9
81,43,23
81,44,4
81,45,6
83,1,10
83,2,13
83,3,10
83,4,14
83,5,10
83,6,14
83,7,54
83,8,12
83,9,24
83,10,9
83,11,5
83,12,12
83,13,11
83,14,9
83,15,5
83,16,19
83,17,5
83,18,9
83,19,8
83,20,9
83,21,8
83,22,8
83,23,6
83,24,7
83,25,16
83,26,4
83,27,9
83,28,14
83,29,10
83,30,11
83,31,8
83,32,7
83,33,9
83,34,11
83,35,3
83,36,5
83,37,3
83,38,7
83,39,10
83,40,4
83,41,5
83,42,7
83,43,4
83,44,4
83,45,8
84,1,1
84,2,2
84,4,9
84,5,1
84,6,1
84,7,1
84,8,1
84,9,2
84,10,2
84,11,3
84,12,4
84,13,2
84,14,2
84,15,3
84,16,3
84,18,4
84,19,1
84,20,4
84,21,3
84,22,1
84,23,1
84,25,7
84,26,7
84,27,2
84,28,2
84,29,3
84,30,3
84,31,3
84,32,3
84,33,9
84,34,2
84,35,3
84,36,1
84,37,1
84,38,3
84,39,4
84,40,2
84,41,2
84,43,3
84,44,1
84,45,1
88,8,2
88,19,1
88,20,1
88,25,1
88,28,1
88,31,1
88,33,1
88,36,1
88,39,1
88,42,1
88,43,1
88,45,2
89,2,11
89,3,4
89,4,1
89,5,5
89,6,1
89,7,2
89,8,1
89,9,2
89,10,5
89,11,4
89,12,2
89,13,1
89,15,3
89,19,2
89,20,3
89,21,1
89,22,3
89,23,2
89,24,2
89,25,2
89,26,1
89,27,3
89,28,1
89,30,1
89,32,1
89,35,2
89,36,2
89,37,3
89,38,2
89,39,1
89,41,2
89,42,14
89,43,6
89,44,3
89,45,14
90,1,48
90,2,66
90,3,59
90,4,82
90,5,71
90,6,76
90,7,88
90,8,80
90,9,68
90,10,81
90,11,68
90,12,52
90,13,61
90,14,63
90,15,63
90,16,77
90,17,68
90,18,71
90,19,73
90,20,75
90,21,56
90,22,74
90,23,61
90,24,67
90,25,55
90,26,60
90,27,61
90,28,64
90,29,58
90,30,54
90,31,51
90,32,52
90,33,63
90,34,61
90,35,58
90,36,72
90,37,59
90,38,52
90,39,53
90,40,55
90,41,67
90,42,66
90,43,57
90,44,51
90,45,45
91,1,5
91,2,2
91,3,8
91,4,9
91,5,10
91,6,3
91,7,7
91,8,3
91,9,5
91,10,2
91,11,1
91,12,3
91,13,5
91,14,6
91,15,2
91,16,4
91,17,6
91,18,2
91,19,6
91,20,5
91,21,3
91,22,5
91,23,8
91,24,5
91,25,3
91,26,11
91,27,6
91,28,5
91,30,2
91,31,3
91,32,2
91,33,2
91,34,6
91,35,6
91,36,12
91,37,4
91,38,6
91,39,8
91,40,3
91,41,5
91,42,8
91,43,6
91,44,4
91,45,5
92,1,33
92,2,35
92,3,45
92,4,55
92,5,56
92,6,44
92,7,44
92,8,64
92,9,59
92,10,66
92,11,49
92,12,76
92,13,50
92,14,61
92,15,53
92,16,57
92,17,68
92,18,41
92,19,48
92,20,42
92,21,62
92,22,75
92,23,65
92,24,66
92,25,70
92,26,67
92,27,45
92,28,40
92,29,50
92,30,49
92,31,46
92,32,32
92,33,31
92,34,39
92,35,51
92,36,103
92,37,82
92,38,128
92,39,64
92,40,43
92,41,42
92,42,37
92,43,49
92,44,42
92,45,42
93,1,245
93,2,274
93,3,323
93,4,322
93,5,283
93,6,248
93,7,227
93,8,234
93,9,257
93,10,272
93,11,231
93,12,305
93,13,270
93,14,259
93,15,301
93,16,277
93,17,269
93,18,227
93,19,345
93,20,298
93,21,219
93,22,209
93,23,195
93,24,203
93,25,222
93,26,205
93,27,199
93,28,175
93,29,180
93,30,202
93,31,192
93,32,168
93,33,220
93,34,277
93,35,272
93,36,250
93,37,215
93,38,242
93,39,246
93,40,185
93,41,237
93,42,243
93,43,193
93,44,147
93,45,196
94,1,170
94,2,196
94,3,195
94,4,220
94,5,233
94,6,174
94,7,145
94,8,153
94,9,146
94,10,126
94,11,112
94,12,107
94,13,132
94,14,108
94,15,109
94,16,99
94,17,114
94,18,80
94,19,137
94,20,94
94,21,100
94,22,122
94,23,120
94,24,119
94,25,107
94,26,102
94,27,93
94,28,75
94,29,69
94,30,97
94,31,100
94,32,78
94,33,83
94,34,103
94,35,125
94,36,100
94,37,81
94,38,106
94,39,117
94,40,99
94,41,87
94,42,95
94,43,74
94,44,80
94,45,77
95,1,17
95,2,11
95,3,9
95,4,18
95,5,9
95,6,13
95,7,11
95,8,9
95,9,12
95,10,26
95,11,10
95,12,20
95,13,14
95,14,14
95,15,10
95,16,9
95,17,13
95,18,8
95,19,19
95,20,15
95,21,16
95,22,30
95,23,18
95,24,12
95,25,11
95,26,15
95,27,14
95,28,17
95,29,12
95,30,16
95,31,12
95,32,15
95,33,17
95,34,10
95,35,11
95,36,11
95,37,6
95,38,15
95,39,16
95,40,15
95,41,19
95,42,15
95,43,8
95,44,13
95,45,14
96,1,1
96,3,2
96,4,5
96,5,2
96,6,5
96,7,3
96,8,3
96,9,3
96,10,9
96,11,10
96,12,10
96,13,5
96,14,8
96,15,4
96,16,12
96,17,5
96,18,2
96,19,7
96,20,9
96,21,9
96,22,7
96,23,11
96,24,12
96,25,6
96,26,9
96,27,8
96,28,10
96,29,8
96,30,9
96,31,8
96,32,9
96,33,2
96,34,12
96,35,17
96,36,14
96,37,9
96,38,13
96,39,17
96,40,8
96,41,8
96,42,8
96,43,18
96,44,7
96,45,16
97,1,1
97,2,1
97,4,1
97,7,5
97,8,2
97,14,1
97,16,1
97,18,1
97,21,1
97,24,2
97,25,1
97,28,1
97,30,1
97,36,1
98,1,7
98,2,10
98,3,9
98,4,15
98,5,9
98,6,4
98,7,4
98,8,11
98,9,10
98,10,7
98,11,8
98,12,4
98,13,12
98,14,6
98,15,6
98,16,2
98,17,9
98,18,2
98,19,5
98,20,3
98,21,6
98,22,18
98,23,3
98,24,8
98,25,6
98,26,5
98,27,6
98,28,5
98,29,8
98,30,8
98,31,2
98,32,6
98,33,7
98,34,4
98,35,6
98,36,11
98,37,2
98,38,7
98,39,1
98,40,4
98,41,3
98,42,8
98,43,4
98,44,4
98,45,9
99,1,115
99,2,137
99,3,101
99,4,86
99,5,101
99,6,83
99,7,107
99,8,116
99,9,145
99,10,150
99,11,196
99,12,310
99,13,347
99,14,710
99,15,863
99,16,1133
99,17,1022
99,18,1277
99,19,1167
99,20,1033
99,21,964
99,22,778
99,23,640
99,24,490
99,25,521
99,26,520
99,27,555
99,28,422
99,29,419
99,30,304
99,31,324
99,32,242
99,33,300
99,34,275
99,35,257
99,36,340
99,37,257
99,38,295
99,39,280
99,40,321
99,41,349
99,42,351
99,43,262
99,44,251
99,45,209
100,1,2
100,3,1
100,5,2
100,6,3
100,8,1
100,9,1
100,13,1
100,15,1
100,18,1
100,19,1
100,20,2
100,21,2
100,26,1
100,28,2
100,29,1
100,31,1
100,33,1
100,35,1
100,36,1
100,37,1
100,38,1
100,39,3
100,41,2
100,42,1
100,43,6
100,44,8
100,45,5
101,16,1
101,17,1
101,18,1
101,19,1
101,20,1
101,21,1
101,22,2
101,23,2
101,24,1
101,25,2
101,26,1
101,27,1
101,28,1
101,33,3
101,40,1
101,41,1
101,42,1
101,43,1
101,45,1
102,1,1942
102,2,1979
102,3,2157
102,4,2203
102,5,2372
102,6,2003
102,7,2323
102,8,2447
102,9,2950
102,10,2859
102,11,3184
102,12,3852
102,13,3803
102,14,2972
102,15,2629
102,16,2840
102,17,2433
102,18,2269
102,19,1822
102,20,1878
102,21,2070
102,22,1818
102,23,1383
102,24,1623
102,25,1901
102,26,2019
102,27,1571
102,28,1557
102,29,1752
102,30,1557
102,31,1639
102,32,1270
102,33,1780
102,34,1726
102,35,1949
102,36,1709
102,37,2134
102,38,2823
102,39,2583
102,40,1901
102,41,2053
102,42,2379
102,43,2155
102,44,2468
102,45,2312
103,1,9
103,2,14
103,3,15
103,4,11
103,5,14
103,6,14
103,7,9
103,8,11
103,9,10
103,10,12
103,11,12
103,12,12
103,13,6
103,14,14
103,15,15
103,16,5
103,17,16
103,18,14
103,19,15
103,20,25
103,21,12
103,22,10
103,23,13
103,24,7
103,25,8
103,26,9
103,27,9
103,28,8
103,29,4
103,30,6
103,31,6
103,32,11
103,33,6
103,34,6
103,35,11
103,36,7
103,37,6
103,38,12
103,39,11
103,40,12
103,41,8
103,42,13
103,43,10
103,44,11
103,45,13
104,1,13
104,2,7
104,3,12
104,4,20
104,5,12
104,6,8
104,7,10
104,8,4
104,9,5
104,10,9
104,11,8
104,12,7
104,13,8
104,14,9
104,15,10
104,16,9
104,17,6
104,18,7
104,19,3
104,20,11
104,21,10
104,22,13
104,23,9
104,24,12
104,25,5
104,26,7
104,27,14
104,28,4
104,29,7
104,30,1
104,31,4
104,32,3
104,33,4
104,34,3
104,36,7
104,37,1
104,38,2
104,39,4
104,40,7
104,41,3
104,42,5
104,43,4
104,44,2
104,45,4
105,4,4
106,1,12
106,2,16
106,3,15
106,4,13
106,5,13
106,6,20
106,7,20
106,8,17
106,9,11
106,10,17
106,11,24
106,12,13
106,13,21
106,14,19
106,15,17
106,16,17
106,17,15
106,18,10
106,19,18
106,20,8
106,21,9
106,22,16
106,23,14
106,24,17
106,25,22
106,26,15
106,27,15
106,28,15
106,29,19
106,30,13
106,31,15
106,32,16
106,33,8
106,34,10
106,35,6
106,36,17
106,37,13
106,38,12
106,39,12
106,40,11
106,41,22
106,42,25
106,43,20
106,44,12
106,45,21
107,1,342
107,2,488
107,3,509
107,4,544
107,5,531
107,6,541
107,7,534
107,8,496
107,9,419
107,10,444
107,11,360
107,12,356
107,13,351
107,14,408
107,15,363
107,16,371
107,17,369
107,18,394
107,19,441
107,20,461
107,21,389
107,22,348
107,23,371
107,24,339
107,25,392
107,26,338
107,27,361
107,28,383
107,29,340
107,30,350
107,31,360
107,32,312
107,33,300
107,34,318
107,35,370
107,36,418
107,37,500
107,38,536
107,39,577
107,40,474
107,41,398
107,42,412
107,43,433
107,44,457
107,45,409
108,1,14
108,2,16
108,3,35
108,4,47
108,5,19
108,6,36
108,7,9
108,8,13
108,9,16
108,10,9
108,11,19
108,12,14
108,13,15
108,14,3
108,16,2
108,17,1
108,18,1
108,20,1
108,21,3
108,22,1
108,23,2
108,24,3
108,25,5
108,26,2
108,27,2
108,28,2
108,29,2
108,30,1
108,31,4
108,32,1
108,33,9
108,35,2
108,37,2
108,38,1
108,39,2
108,40,2
108,41,2
108,42,2
108,43,3
108,44,3
108,45,1
109,1,256
109,2,317
109,3,419
109,4,439
109,5,365
109,6,394
109,7,335
109,8,319
109,9,327
109,10,299
109,11,320
109,12,302
109,13,312
109,14,335
109,15,353
109,16,302
109,17,339
109,18,291
109,19,347
109,20,297
109,21,272
109,22,275
109,23,326
109,24,266
109,25,265
109,26,288
109,27,237
109,28,242
109,29,237
109,30,306
109,31,244
109,32,234
109,33,246
109,34,241
109,35,310
109,36,546
109,37,444
109,38,366
109,39,338
109,40,288
109,41,228
109,42,188
109,43,274
109,44,300
109,45,236
110,1,530
110,2,573
110,3,505
110,4,509
110,5,570
110,6,597
110,7,476
110,8,470
110,9,499
110,10,478
110,11,453
110,12,489
110,13,454
110,14,467
110,15,459
110,16,444
110,17,520
110,18,649
110,19,549
110,20,532
110,21,475
110,22,442
110,23,396
110,24,392
110,25,311
110,26,311
110,27,337
110,28,322
110,29,360
110,30,324
110,31,319
110,32,355
110,33,392
110,34,349
110,35,390
110,36,475
110,37,449
110,38,404
110,39,446
110,40,402
110,41,426
110,42,338
110,43,355
110,44,367
110,45,384
111,1,5
111,2,9
111,3,19
111,4,10
111,5,20
111,6,11
111,7,9
111,8,13
111,9,8
111,10,8
111,11,11
111,12,9
111,13,20
111,14,13
111,15,8
111,16,16
111,17,15
111,18,25
111,19,15
111,20,19
111,21,27
111,22,12
111,23,23
111,24,13
111,25,17
111,26,11
111,27,13
111,28,7
111,29,15
111,30,12
111,31,13
111,32,16
111,33,15
111,34,15
111,35,13
111,36,22
111,37,16
111,38,26
111,39,23
111,40,22
111,41,16
111,42,9
111,43,25
111,44,9
111,45,17
112,1,3
112,2,6
112,3,14
112,4,6
112,5,12
112,6,7
112,7,4
112,8,9
112,9,3
112,10,5
112,11,6
112,12,6
112,13,10
112,14,2
112,15,6
112,16,7
112,17,5
112,18,10
112,19,4
112,20,5
112,21,14
112,22,7
112,23,10
112,24,7
112,25,6
112,26,1
112,27,4
112,29,5
112,30,4
112,31,2
112,32,7
112,33,8
112,34,7
112,35,6
112,36,9
112,37,8
112,38,13
112,39,9
112,40,5
112,41,8
112,43,9
112,44,7
112,45,6
113,1,469
113,2,464
113,3,402
113,4,372
113,5,457
113,6,484
113,7,515
113,8,523
113,9,575
113,10,613
113,11,577
113,12,593
113,13,481
113,14,488
113,15,471
113,16,454
113,17,449
113,18,606
113,19,447
113,20,420
113,21,475
113,22,389
113,23,393
113,24,356
113,25,320
113,26,317
113,27,294
113,28,338
113,29,332
113,30,345
113,31,309
113,32,343
113,33,354
113,34,263
113,35,341
113,36,353
113,37,355
113,38,329
113,39,375
113,40,241
113,41,265
113,42,236
113,43,251
113,44,242
113,45,172
114,1,144
114,2,143
114,3,161
114,4,127
114,5,162
114,6,180
114,7,195
114,8,207
114,9,234
114,10,280
114,11,297
114,12,284
114,13,225
114,14,228
114,15,219
114,16,185
114,17,172
114,18,279
114,19,197
114,20,187
114,21,181
114,22,163
114,23,134
114,24,136
114,25,139
114,26,152
114,27,111
114,28,131
114,29,136
114,30,160
114,31,129
114,32,138
114,33,163
114,34,107
114,35,143
114,36,141
114,37,170
114,38,130
114,39,194
114,40,195
114,41,205
114,42,198
114,43,209
114,44,208
114,45,143
115,1,110
115,2,113
115,3,132
115,4,96
115,5,130
115,6,141
115,7,173
115,8,181
115,9,205
115,10,247
115,11,271
115,12,248
115,13,198
115,14,196
115,15,179
115,16,150
115,17,137
115,18,225
115,19,150
115,20,141
115,21,141
115,22,131
115,23,104
115,24,108
115,25,113
115,26,122
115,27,83
115,28,106
115,29,110
115,30,141
115,31,94
115,32,105
115,33,129
115,34,88
115,35,119
115,36,113
115,37,140
115,38,104
115,39,173
115,40,180
115,41,199
115,42,192
115,43,204
115,44,203
115,45,139
116,1,113
116,2,126
116,3,141
116,4,100
116,5,129
116,6,142
116,7,183
116,8,195
116,9,209
116,10,254
116,11,288
116,12,263
116,13,213
116,14,211
116,15,195
116,16,163
116,17,165
116,18,251
116,19,160
116,20,147
116,21,159
116,22,144
116,23,116
116,24,117
116,25,125
116,26,145
116,27,100
116,28,116
116,29,119
116,30,154
116,31,106
116,32,132
116,33,154
116,34,103
116,35,134
116,36,125
116,37,148
116,38,129
116,39,180
116,40,199
116,41,210
116,42,197
116,43,211
116,44,215
116,45,153
117,1,6
117,2,3
117,3,7
117,4,6
117,5,8
117,6,3
117,7,2
117,8,5
117,9,9
117,10,9
117,11,3
117,12,5
117,13,5
117,14,7
117,15,6
117,16,6
117,17,6
117,18,10
117,19,9
117,20,5
117,21,3
117,22,8
117,23,4
117,24,7
117,25,9
117,26,1
117,27,4
117,28,9
117,29,5
117,30,8
117,31,5
117,32,3
117,33,6
117,34,2
117,35,8
117,36,5
117,37,8
117,38,7
117,39,5
117,40,7
117,41,9
117,42,6
117,43,7
117,44,7
117,45,10
118,1,76
118,2,101
118,3,73
118,4,48
118,5,63
118,6,41
118,7,45
118,8,33
118,9,22
118,10,17
118,11,19
118,12,11
118,13,11
118,14,10
118,15,11
118,16,11
118,17,19
118,18,18
118,19,6
118,20,7
118,21,12
118,22,6
118,23,7
118,24,9
118,25,10
118,26,19
118,27,13
118,28,8
118,29,5
118,30,8
118,31,12
118,32,20
118,33,14
118,34,10
118,35,7
118,36,5
118,37,5
118,38,16
118,39,2
118,40,7
118,41,7
118,43,5
118,44,7
118,45,9
119,2,1
119,3,2
119,15,1
119,16,1
120,1,123
120,2,147
120,3,110
120,4,97
120,5,114
120,6,95
120,7,72
120,8,71
120,9,56
120,10,62
120,11,50
120,12,51
120,13,38
120,14,35
120,15,54
120,16,50
120,17,52
120,18,63
120,19,60
120,20,65
120,21,55
120,22,46
120,23,44
120,24,55
120,25,51
120,26,40
120,27,45
120,28,33
120,29,52
120,30,38
120,31,44
120,32,57
120,33,62
120,34,47
120,35,46
120,36,54
120,37,51
120,38,52
120,39,45
120,40,51
120,41,30
120,42,22
120,43,33
120,44,31
120,45,53
123,1,29
123,2,45
123,3,50
123,4,39
123,5,60
123,6,63
123,7,62
123,8,74
123,9,104
123,10,87
123,11,103
123,12,71
123,13,54
123,14,38
123,15,48
123,16,28
123,17,18
123,18,26
123,19,35
123,20,39
123,21,41
123,22,31
123,23,34
123,24,38
123,25,42
123,26,29
123,27,34
123,28,37
123,29,41
123,30,34
123,31,26
123,32,39
123,33,30
123,34,23
123,35,31
123,36,42
123,37,32
123,38,44
123,39,43
123,40,46
123,41,49
123,42,57
123,43,35
123,44,42
123,45,53
124,1,98
124,2,196
124,3,248
124,4,134
124,5,156
124,6,208
124,7,322
124,8,371
124,9,316
124,10,303
124,11,312
124,12,302
124,13,259
124,14,201
124,15,200
124,16,205
124,17,245
124,18,155
124,19,173
124,20,119
124,21,113
124,22,107
124,23,114
124,24,150
124,25,194
124,26,169
124,27,152
124,28,187
124,29,216
124,30,210
124,31,199
124,32,154
124,33,191
124,34,106
124,35,115
124,36,84
124,37,78
124,38,73
124,39,74
124,40,66
124,41,82
124,42,111
124,43,115
124,44,98
124,45,188
125,5,1
125,10,1
125,12,1
126,2,1
126,4,1
126,5,1
126,7,1
126,8,1
126,10,2
126,13,1
126,16,1
126,18,1
126,19,3
126,20,1
126,21,3
126,23,1
126,24,3
126,25,2
126,27,2
126,28,2
126,29,2
126,31,1
126,34,1
126,35,1
126,37,1
126,39,2
126,41,1
126,42,5
126,43,16
126,44,6
126,45,28
127,1,3201
127,2,2744
127,3,2640
127,4,2650
127,5,2580
127,6,2656
127,7,2517
127,8,2446
127,9,2703
127,10,2621
127,11,2554
127,12,3121
127,13,2724
127,14,2612
127,15,3066
127,16,3038
127,17,2904
127,18,3892
127,19,2993
127,20,3004
127,21,2957
127,22,3093
127,23,3005
127,24,3008
127,25,3239
127,26,3078
127,27,2843
127,28,2536
127,29,2735
127,30,2898
127,31,3000
127,32,3126
127,33,3477
127,34,2630
127,35,2931
127,36,3056
127,37,3999
127,38,7310
127,39,3430
127,40,3029
127,41,3020
127,42,3388
127,43,3126
127,44,2750
127,45,2584
128,1,16
128,2,17
128,3,22
128,4,19
128,5,9
128,6,9
128,7,15
128,8,2
128,9,12
128,10,9
128,11,13
128,12,19
128,13,20
128,14,15
128,15,5
128,16,3
128,17,6
128,18,6
128,20,4
128,21,2
128,22,8
128,23,7
128,24,1
128,25,2
128,26,11
128,27,12
128,28,13
128,29,18
128,30,16
128,31,3
128,32,12
128,33,22
128,34,4
128,35,3
128,36,4
128,37,3
128,38,6
128,39,9
128,40,15
128,41,24
128,42,10
128,43,3
128,44,10
128,45,6
131,2,1
131,3,1
131,5,1
131,7,1
131,10,1
131,15,4
131,16,7
131,17,4
131,18,2
131,19,46
131,20,27
131,21,65
131,22,37
131,23,40
131,24,53
131,25,57
131,26,48
131,27,40
131,28,43
131,29,47
131,30,43
131,31,46
131,32,41
131,33,43
131,34,40
131,35,56
131,36,61
131,37,59
131,38,25
131,39,14
131,40,21
131,41,53
131,42,50
131,43,57
131,44,53
131,45,64
132,1,106
132,2,102
132,3,111
132,4,94
132,5,90
132,6,96
132,7,115
132,8,84
132,9,90
132,10,92
132,11,97
132,12,204
132,13,125
132,14,99
132,15,93
132,16,79
132,17,78
132,18,62
132,19,81
132,20,73
132,21,224
132,22,212
132,23,224
132,24,110
132,25,114
132,26,116
132,27,139
132,28,89
132,29,95
132,30,71
132,31,82
132,32,76
132,33,92
132,34,77
132,35,138
132,36,179
132,37,9983
132,38,3739
132,39,1141
132,40,653
132,41,511
132,42,376
132,43,23990
132,44,7205
132,45,5820
133,1,1
133,5,2
133,7,2
133,10,2
133,11,3
133,12,1
133,13,3
133,14,1
133,16,1
133,18,1
133,20,2
133,21,2
133,25,2
133,26,4
133,27,4
133,28,3
133,29,1
133,30,2
133,33,2
133,35,1
133,36,1
133,37,4
133,38,5
133,39,11
133,40,4
133,41,2
133,42,2
133,43,4
133,44,6
133,45,5
134,1,4
134,2,4
134,3,2
134,4,3
134,5,8
134,6,3
134,7,3
134,8,2
134,9,2
134,10,3
134,11,4
134,12,3
134,13,4
134,14,1
134,16,2
134,17,6
134,18,1
134,19,1
134,20,2
134,21,5
134,22,10
134,23,9
134,24,5
134,25,3
134,26,8
134,27,15
134,28,10
134,29,10
134,30,10
134,31,16
134,32,8
134,33,6
134,34,6
134,35,9
134,36,5
134,37,8
134,38,1
134,39,2
134,40,5
134,41,6
134,42,6
134,43,4
134,44,11
134,45,11
135,1,19
135,2,12
135,3,7
135,4,11
135,5,12
135,6,12
135,7,14
135,8,11
135,9,12
135,10,13
135,11,11
135,12,18
135,13,12
135,14,17
135,15,6
135,16,15
135,17,6
135,18,10
135,19,9
135,20,15
135,21,7
135,22,10
135,23,14
135,24,11
135,25,13
135,26,14
135,27,9
135,28,10
135,29,10
135,30,17
135,31,11
135,32,14
135,33,16
135,34,5
135,35,19
135,36,18
135,37,9
135,38,15
135,39,13
135,40,12
135,41,27
135,42,17
135,43,27
135,44,18
135,45,21
136,1,94
136,2,84
136,3,92
136,4,85
136,5,85
136,6,78
136,7,71
136,8,93
136,9,132
136,10,158
136,11,101
136,12,184
136,13,117
136,14,108
136,15,98
136,16,104
136,17,54
136,18,61
136,19,52
136,20,61
136,21,75
136,22,97
136,23,80
136,24,51
136,25,69
136,26,84
136,27,52
136,28,55
136,29,52
136,30,67
136,31,64
136,32,57
136,33,100
136,34,104
136,35,83
136,36,70
136,37,95
136,38,105
136,39,120
136,40,119
136,41,74
136,42,81
136,43,57
136,44,79
136,45,96
137,45,3
138,1,291
138,2,303
138,3,328
138,4,316
138,5,444
138,6,380
138,7,417
138,8,427
138,9,689
138,10,629
138,11,617
138,12,758
138,13,1449
138,14,565
138,15,513
138,16,458
138,17,430
138,18,288
138,19,223
138,20,277
138,21,257
138,22,286
138,23,187
138,24,196
138,25,179
138,26,257
138,27,231
138,28,183
138,29,239
138,30,214
138,31,186
138,32,194
138,33,305
138,34,237
138,35,279
138,36,245
138,37,258
138,38,479
138,39,473
138,40,323
138,41,280
138,42,288
138,43,283
138,44,316
138,45,277
139,1,3
139,2,2
139,3,3
139,5,5
139,6,3
139,7,4
139,8,3
139,9,3
139,10,8
139,11,6
139,12,4
139,13,5
139,14,5
139,15,3
139,16,6
139,17,7
139,18,6
139,19,4
139,20,8
139,21,7
139,22,2
139,23,5
139,25,6
139,26,4
139,27,8
139,28,8
139,29,2
139,30,3
139,31,5
139,32,2
139,33,2
139,34,1
139,35,5
139,36,1
139,37,7
139,38,3
139,39,1
139,40,1
139,41,3
139,42,1
139,43,1
139,44,9
139,45,3
140,1,14
140,2,20
140,3,22
140,4,23
140,5,37
140,6,22
140,7,23
140,8,50
140,9,67
140,10,27
140,11,23
140,12,52
140,13,74
140,14,53
140,15,51
140,16,73
140,17,107
140,18,5
140,19,3
140,20,2
140,21,3
140,24,1
140,25,2
140,26,1
140,27,1
140,28,1
140,32,1
140,33,2
140,36,1
140,37,2
140,42,1
140,43,1
140,44,2
141,1,141
141,2,285
141,3,263
141,4,298
141,5,380
141,6,345
141,7,327
141,8,387
141,9,362
141,10,299
141,11,245
141,12,372
141,13,256
141,14,241
141,15,199
141,16,269
141,17,197
141,18,135
141,19,308
141,20,280
141,21,200
141,22,210
141,23,251
141,24,291
141,25,193
141,26,147
141,27,226
141,28,249
141,29,243
141,30,166
141,31,143
141,32,140
141,33,137
141,34,220
141,35,209
141,36,265
141,37,256
141,38,261
141,39,229
141,40,201
141,41,189
141,42,187
141,43,255
141,44,155
141,45,201
142,1,13
142,2,17
142,3,31
142,4,19
142,5,42
142,6,20
142,7,29
142,8,34
142,9,24
142,10,29
142,11,28
142,12,31
142,13,34
142,14,37
142,15,47
142,16,43
142,17,37
142,18,24
142,19,38
142,20,24
142,21,26
142,22,42
142,23,41
142,24,28
142,25,37
142,26,33
142,27,43
142,28,30
142,29,33
142,30,31
142,31,21
142,32,38
142,33,40
142,34,40
142,35,32
142,36,30
142,37,30
142,38,33
142,39,37
142,40,19
142,41,23
142,42,24
142,43,21
142,44,25
142,45,22
143,1,37
143,2,78
143,3,73
143,4,57
143,5,71
143,6,55
143,7,81
143,8,62
143,9,71
143,10,71
143,11,59
143,12,123
143,13,56
143,14,56
143,15,48
143,16,58
143,17,38
143,18,18
143,19,46
143,20,40
143,21,31
143,22,51
143,23,46
143,24,34
143,25,28
143,26,38
143,27,51
143,28,59
143,29,42
143,30,51
143,31,43
143,32,27
143,33,41
143,34,61
143,35,71
143,36,53
143,37,50
143,38,51
143,39,48
143,40,38
143,41,32
143,42,42
143,43,30
143,44,33
143,45,41
144,1,203
144,2,298
144,3,249
144,4,245
144,5,263
144,6,160
144,7,159
144,8,287
144,9,341
144,10,244
144,11,171
144,12,181
144,13,139
144,14,151
144,15,141
144,16,146
144,17,102
144,18,86
144,19,111
144,20,95
144,21,67
144,22,63
144,23,88
144,24,89
144,25,74
144,26,67
144,27,73
144,28,61
144,29,58
144,30,61
144,31,43
144,32,56
144,33,61
144,34,55
144,35,85
144,36,70
144,37,74
144,38,59
144,39,75
144,40,51
144,41,72
144,42,80
144,43,65
144,44,49
144,45,66
146,1,285
146,2,311
146,3,299
146,4,284
146,5,308
146,6,290
146,7,266
146,8,277
146,9,374
146,10,338
146,11,318
146,12,334
146,13,319
146,14,382
146,15,321
146,16,255
146,17,198
146,18,143
146,19,207
146,20,232
146,21,195
146,22,186
146,23,191
146,24,199
146,25,199
146,26,206
146,27,203
146,28,184
146,29,176
146,30,165
146,31,175
146,32,165
146,33,169
146,34,241
146,35,231
146,36,210
146,37,193
146,38,250
146,39,230
146,40,232
146,41,213
146,42,209
146,43,203
146,44,190
146,45,184
148,1,15
148,2,29
148,3,26
148,4,19
148,5,17
148,6,30
148,7,30
148,8,10
148,9,10
148,10,36
148,11,30
148,12,11
148,13,13
148,14,28
148,15,30
148,16,12
148,17,20
148,18,30
148,19,45
148,20,55
148,21,50
148,22,50
148,23,52
148,24,55
148,25,46
148,26,45
148,27,50
148,28,55
148,29,58
148,30,55
148,31,53
148,32,61
148,33,66
148,34,60
148,35,47
148,36,65
148,37,60
148,38,68
148,39,61
148,40,60
148,41,64
148,42,42
148,43,49
148,44,56
148,45,55
149,1,20
149,2,16
149,3,17
149,4,18
149,5,21
149,6,10
149,7,21
149,8,16
149,9,18
149,10,18
149,11,17
149,12,12
149,13,7
149,14,10
149,15,6
149,16,2
149,17,1
149,18,3
149,19,8
149,20,3
149,21,2
149,22,3
149,23,7
149,24,11
149,25,6
149,26,7
149,27,10
149,28,5
149,29,8
149,30,10
149,31,3
149,32,1
149,33,4
149,34,13
149,39,1
149,40,1
149,43,1
150,5,1
150,7,1
150,21,1
150,27,1
150,43,1
151,1,7
151,2,8
151,3,13
151,4,7
151,5,3
151,6,7
151,7,7
151,8,7
151,9,7
