category_min_id,week_num,region,media_cnt
137,42,Niigata,6
137,43,Niigata,7
137,44,Niigata,8
137,45,Niigata,12
137,46,Niigata,11
138,1,Niigata,156
138,1,Tokyo,186
138,2,Niigata,150
138,2,Tokyo,192
138,3,Niigata,146
138,3,Tokyo,195
138,4,Niigata,149
138,4,Tokyo,214
138,5,Niigata,163
138,5,Tokyo,219
138,6,Niigata,153
138,6,Tokyo,216
138,7,Niigata,161
138,7,Tokyo,203
138,8,Niigata,162
138,8,Tokyo,199
138,9,Niigata,165
138,9,Tokyo,200
138,10,Niigata,157
138,10,Tokyo,205
138,11,Niigata,152
138,11,Tokyo,219
138,12,Niigata,174
138,12,Tokyo,310
138,13,Niigata,159
138,13,Tokyo,219
138,14,Niigata,147
138,14,Tokyo,213
138,15,Niigata,146
138,15,Tokyo,202
138,16,Niigata,140
138,16,Tokyo,209
138,17,Niigata,152
138,17,Tokyo,210
138,18,Niigata,152
138,18,Tokyo,207
138,19,Niigata,137
138,19,Tokyo,200
138,20,Niigata,146
138,20,Tokyo,208
138,21,Niigata,152
138,21,Tokyo,208
138,22,Niigata,145
138,22,Tokyo,204
138,23,Niigata,142
138,23,Tokyo,205
138,24,Niigata,147
138,24,Tokyo,204
138,25,Niigata,146
138,25,Tokyo,210
138,26,Niigata,136
138,26,Tokyo,206
138,27,Niigata,140
138,27,Tokyo,191
138,28,Niigata,130
138,28,Tokyo,204
138,29,Niigata,129
138,29,Tokyo,209
138,30,Niigata,124
138,30,Tokyo,189
138,31,Niigata,133
138,31,Tokyo,195
138,32,Niigata,124
138,32,Tokyo,178
138,33,Niigata,131
138,33,Tokyo,214
138,34,Niigata,131
138,34,Tokyo,206
138,35,Niigata,138
138,35,Tokyo,228
138,36,Niigata,125
138,36,Tokyo,211
138,37,Niigata,125
138,37,Tokyo,222
138,38,Niigata,135
138,38,Tokyo,223
138,39,Niigata,134
138,39,Tokyo,243
138,40,Niigata,118
138,40,Tokyo,212
138,41,Niigata,116
138,41,Tokyo,207
138,42,Niigata,121
138,42,Tokyo,213
138,43,Niigata,103
138,43,Tokyo,228
138,44,Niigata,115
138,44,Tokyo,228
138,45,Niigata,119
138,45,Tokyo,230
138,46,Niigata,114
138,46,Tokyo,232
139,1,Niigata,84
139,2,Niigata,86
139,3,Niigata,87
139,4,Niigata,81
139,5,Niigata,73
139,6,Niigata,74
139,7,Niigata,82
139,8,Niigata,76
139,9,Niigata,84
139,10,Niigata,91
139,11,Niigata,81
139,12,Niigata,78
139,13,Niigata,91
139,14,Niigata,78
139,15,Niigata,82
139,16,Niigata,72
139,17,Niigata,75
139,18,Niigata,70
139,19,Niigata,76
139,20,Niigata,69
139,21,Niigata,77
139,22,Niigata,68
139,23,Niigata,71
139,24,Niigata,75
139,25,Niigata,68
139,26,Niigata,61
139,27,Niigata,68
139,28,Niigata,64
139,29,Niigata,61
139,30,Niigata,67
139,31,Niigata,58
139,32,Niigata,59
139,33,Niigata,63
139,34,Niigata,70
139,35,Niigata,62
139,36,Niigata,67
139,37,Niigata,61
139,38,Niigata,50
139,39,Niigata,52
139,40,Niigata,50
139,41,Niigata,52
139,42,Niigata,54
139,43,Niigata,52
139,44,Niigata,53
139,45,Niigata,46
139,46,Niigata,53
140,1,Niigata,104
140,2,Niigata,101
140,3,Niigata,105
140,4,Niigata,94
140,5,Niigata,96
140,6,Niigata,94
140,7,Niigata,111
140,8,Niigata,97
140,9,Niigata,109
140,10,Niigata,102
140,11,Niigata,93
140,12,Niigata,103
140,13,Niigata,94
140,14,Niigata,82
140,15,Niigata,91
140,16,Niigata,89
140,17,Niigata,88
140,18,Niigata,27
140,19,Niigata,31
140,20,Niigata,28
140,21,Niigata,27
140,22,Niigata,28
140,23,Niigata,31
140,24,Niigata,27
140,25,Niigata,28
140,26,Niigata,24
140,27,Niigata,32
140,28,Niigata,27
140,29,Niigata,27
140,30,Niigata,31
140,31,Niigata,29
140,32,Niigata,23
140,33,Niigata,24
140,34,Niigata,24
140,35,Niigata,25
140,36,Niigata,27
140,37,Niigata,24
140,38,Niigata,25
140,39,Niigata,24
140,40,Niigata,26
140,41,Niigata,26
140,42,Niigata,22
140,43,Niigata,23
140,44,Niigata,21
140,45,Niigata,25
140,46,Niigata,25
141,1,Niigata,81
141,1,Tokyo,62
141,2,Niigata,101
141,2,Tokyo,67
141,3,Niigata,107
141,3,Tokyo,73
141,4,Niigata,103
141,4,Tokyo,74
141,5,Niigata,110
141,5,Tokyo,79
141,6,Niigata,113
141,6,Tokyo,82
141,7,Niigata,102
141,7,Tokyo,78
141,8,Niigata,103
141,8,Tokyo,79
141,9,Niigata,101
141,9,Tokyo,75
141,10,Niigata,109
141,10,Tokyo,78
141,11,Niigata,111
141,11,Tokyo,74
141,12,Niigata,142
141,12,Tokyo,150
141,13,Niigata,98
141,13,Tokyo,132
141,14,Niigata,90
141,14,Tokyo,115
141,15,Niigata,91
141,15,Tokyo,106
141,16,Niigata,90
141,16,Tokyo,124
141,17,Niigata,100
141,17,Tokyo,120
141,18,Niigata,82
141,18,Tokyo,113
141,19,Niigata,86
141,19,Tokyo,127
141,20,Niigata,103
141,20,Tokyo,129
141,21,Niigata,70
141,21,Tokyo,149
141,22,Niigata,86
141,22,Tokyo,145
141,23,Niigata,88
141,23,Tokyo,130
141,24,Niigata,94
141,24,Tokyo,142
141,25,Niigata,86
141,25,Tokyo,135
141,26,Niigata,72
141,26,Tokyo,123
141,27,Niigata,81
141,27,Tokyo,119
141,28,Niigata,76
141,28,Tokyo,123
141,29,Niigata,98
141,29,Tokyo,126
141,30,Niigata,87
141,30,Tokyo,116
141,31,Niigata,87
141,31,Tokyo,121
141,32,Niigata,80
141,32,Tokyo,114
141,33,Niigata,78
141,33,Tokyo,117
141,34,Niigata,88
141,34,Tokyo,110
141,35,Niigata,102
141,35,Tokyo,126
141,36,Niigata,94
141,36,Tokyo,123
141,37,Niigata,94
141,37,Tokyo,121
141,38,Niigata,97
141,38,Tokyo,120
141,39,Niigata,96
141,39,Tokyo,126
141,40,Niigata,101
141,40,Tokyo,118
141,41,Niigata,99
141,41,Tokyo,129
141,42,Niigata,110
141,42,Tokyo,122
141,43,Niigata,97
141,43,Tokyo,130
141,44,Niigata,101
141,44,Tokyo,129
141,45,Niigata,100
141,45,Tokyo,131
141,46,Niigata,112
141,46,Tokyo,137
142,1,Niigata,58
142,2,Niigata,65
142,3,Niigata,63
142,4,Niigata,57
142,5,Niigata,68
142,6,Niigata,65
142,7,Niigata,56
142,8,Niigata,59
142,9,Niigata,68
142,10,Niigata,69
142,11,Niigata,69
142,12,Niigata,82
142,13,Niigata,69
142,14,Niigata,68
142,15,Niigata,77
142,16,Niigata,70
142,17,Niigata,69
142,18,Niigata,65
142,19,Niigata,78
142,20,Niigata,76
142,21,Niigata,70
142,22,Niigata,74
142,23,Niigata,69
142,24,Niigata,76
142,25,Niigata,79
142,26,Niigata,79
142,27,Niigata,76
142,28,Niigata,67
142,29,Niigata,74
142,30,Niigata,82
142,31,Niigata,75
142,32,Niigata,77
142,33,Niigata,80
142,34,Niigata,80
142,35,Niigata,78
142,36,Niigata,83
142,37,Niigata,72
142,38,Niigata,83
142,39,Niigata,79
142,40,Niigata,77
142,41,Niigata,69
142,42,Niigata,83
142,43,Niigata,82
142,44,Niigata,79
142,45,Niigata,87
142,46,Niigata,79
143,1,Niigata,39
143,2,Niigata,47
143,3,Niigata,43
143,4,Niigata,40
143,5,Niigata,47
143,6,Niigata,39
143,7,Niigata,42
143,8,Niigata,43
143,9,Niigata,44
143,10,Niigata,43
143,11,Niigata,44
143,12,Niigata,66
143,13,Niigata,37
143,14,Niigata,36
143,15,Niigata,41
143,16,Niigata,37
143,17,Niigata,40
143,18,Niigata,38
143,19,Niigata,43
143,20,Niigata,42
143,21,Niigata,40
143,22,Niigata,43
143,23,Niigata,40
143,24,Niigata,47
143,25,Niigata,36
143,26,Niigata,34
143,27,Niigata,39
143,28,Niigata,37
143,29,Niigata,41
143,30,Niigata,31
143,31,Niigata,35
143,32,Niigata,31
143,33,Niigata,33
143,34,Niigata,36
143,35,Niigata,41
143,36,Niigata,35
143,37,Niigata,41
143,38,Niigata,52
143,39,Niigata,38
143,40,Niigata,51
143,41,Niigata,45
143,42,Niigata,41
143,43,Niigata,46
143,44,Niigata,53
143,45,Niigata,41
143,46,Niigata,52
144,1,Niigata,189
144,2,Niigata,204
144,3,Niigata,188
144,4,Niigata,198
144,5,Niigata,187
144,6,Niigata,182
144,7,Niigata,181
144,8,Niigata,184
144,9,Niigata,183
144,10,Niigata,174
144,11,Niigata,166
144,12,Niigata,193
144,13,Niigata,167
144,14,Niigata,166
144,15,Niigata,156
144,16,Niigata,156
144,17,Niigata,160
144,18,Niigata,162
144,19,Niigata,161
144,20,Niigata,168
144,21,Niigata,159
144,22,Niigata,164
144,23,Niigata,150
144,24,Niigata,165
144,25,Niigata,154
144,26,Niigata,144
144,27,Niigata,145
144,28,Niigata,141
144,29,Niigata,153
144,30,Niigata,158
144,31,Niigata,143
144,32,Niigata,150
144,33,Niigata,160
144,34,Niigata,150
144,35,Niigata,167
144,36,Niigata,168
144,37,Niigata,164
144,38,Niigata,156
144,39,Niigata,164
144,40,Niigata,176
144,41,Niigata,165
144,42,Niigata,168
144,43,Niigata,163
144,44,Niigata,145
144,45,Niigata,164
144,46,Niigata,171
146,1,Tokyo,27
146,2,Tokyo,26
146,3,Tokyo,24
146,4,Tokyo,28
146,5,Tokyo,25
146,6,Tokyo,27
146,7,Tokyo,25
146,8,Tokyo,26
146,9,Tokyo,26
146,10,Tokyo,26
146,11,Tokyo,25
146,12,Tokyo,28
146,13,Tokyo,27
146,14,Tokyo,29
146,15,Tokyo,27
146,16,Tokyo,26
146,17,Tokyo,23
146,18,Tokyo,27
146,19,Tokyo,26
146,20,Tokyo,28
146,21,Tokyo,26
146,22,Tokyo,25
146,23,Tokyo,25
146,24,Tokyo,25
146,25,Tokyo,24
146,26,Tokyo,27
146,27,Tokyo,24
146,28,Tokyo,27
146,29,Tokyo,25
146,30,Tokyo,25
146,31,Tokyo,27
146,32,Tokyo,25
146,33,Tokyo,26
146,34,Tokyo,27
146,35,Tokyo,26
146,36,Tokyo,25
146,37,Tokyo,27
146,38,Tokyo,25
146,39,Tokyo,24
146,40,Tokyo,28
146,41,Tokyo,28
146,42,Tokyo,25
146,43,Tokyo,27
146,44,Tokyo,27
146,45,Tokyo,26
146,46,Tokyo,27
148,1,Niigata,19
148,2,Niigata,18
148,3,Niigata,20
148,4,Niigata,20
148,5,Niigata,24
148,6,Niigata,20
148,7,Niigata,18
148,8,Niigata,15
148,9,Niigata,18
148,10,Niigata,22
148,11,Niigata,16
148,12,Niigata,22
148,13,Niigata,17
148,14,Niigata,18
148,15,Niigata,19
148,16,Niigata,25
148,17,Niigata,17
148,18,Niigata,27
148,19,Niigata,18
148,20,Niigata,21
148,21,Niigata,29
148,22,Niigata,19
148,23,Niigata,23
148,24,Niigata,24
148,25,Niigata,26
148,26,Niigata,20
148,27,Niigata,25
148,28,Niigata,20
148,29,Niigata,25
148,30,Niigata,22
148,31,Niigata,24
148,32,Niigata,23
148,33,Niigata,24
148,34,Niigata,31
148,35,Niigata,20
148,36,Niigata,27
148,37,Niigata,25
148,38,Niigata,26
148,39,Niigata,31
148,40,Niigata,28
148,41,Niigata,26
148,42,Niigata,35
148,43,Niigata,19
148,44,Niigata,20
148,45,Niigata,22
148,46,Niigata,20
149,1,Niigata,42
149,2,Niigata,44
149,3,Niigata,40
149,4,Niigata,44
149,5,Niigata,45
149,6,Niigata,50
149,7,Niigata,45
149,8,Niigata,49
149,9,Niigata,45
149,10,Niigata,50
149,11,Niigata,51
149,12,Niigata,53
149,13,Niigata,46
149,14,Niigata,49
149,15,Niigata,49
149,16,Niigata,45
149,17,Niigata,28
149,18,Niigata,33
149,19,Niigata,30
149,20,Niigata,32
149,21,Niigata,30
149,22,Niigata,26
149,23,Niigata,28
149,24,Niigata,28
149,25,Niigata,26
149,26,Niigata,27
149,27,Niigata,29
149,28,Niigata,31
149,29,Niigata,31
149,30,Niigata,32
149,31,Niigata,28
149,32,Niigata,27
149,33,Niigata,28
149,34,Niigata,23
149,35,Niigata,12
149,36,Niigata,10
149,37,Niigata,13
149,38,Niigata,11
149,39,Niigata,12
149,40,Niigata,19
149,41,Niigata,15
149,42,Niigata,12
149,43,Niigata,15
149,44,Niigata,17
149,45,Niigata,13
149,46,Niigata,13
150,1,Niigata,4
150,2,Niigata,4
150,3,Niigata,7
150,4,Niigata,3
150,5,Niigata,11
150,6,Niigata,9
150,7,Niigata,5
150,8,Niigata,6
150,9,Niigata,5
150,10,Niigata,3
150,11,Niigata,7
150,12,Niigata,5
150,13,Niigata,5
150,14,Niigata,5
150,15,Niigata,6
150,16,Niigata,2
150,17,Niigata,3
150,18,Niigata,3
150,19,Niigata,3
150,20,Niigata,4
150,21,Niigata,6
150,22,Niigata,6
150,23,Niigata,5
150,24,Niigata,3
150,25,Niigata,4
150,26,Niigata,5
150,27,Niigata,4
150,28,Niigata,2
150,29,Niigata,6
150,30,Niigata,1
150,31,Niigata,3
150,32,Niigata,5
150,33,Niigata,3
150,34,Niigata,5
150,35,Niigata,4
150,36,Niigata,4
150,37,Niigata,3
150,38,Niigata,4
150,39,Niigata,4
150,40,Niigata,7
150,41,Niigata,6
150,42,Niigata,5
150,43,Niigata,6
150,44,Niigata,8
150,45,Niigata,5
150,46,Niigata,7
151,1,Niigata,8
151,2,Niigata,10
151,3,Niigata,9
151,4,Niigata,8
151,5,Niigata,9
151,6,Niigata,9
151,7,Niigata,9
151,8,Niigata,12
151,9,Niigata,6
151,10,Niigata,9
151,11,Niigata,10
151,12,Niigata,9
151,13,Niigata,7
151,14,Niigata,11
151,15,Niigata,7
151,16,Niigata,9
151,17,Niigata,11
151,18,Niigata,11
151,19,Niigata,9
151,20,Niigata,7
151,21,Niigata,11
151,22,Niigata,9
151,23,Niigata,10
151,24,Niigata,11
151,25,Niigata,12
151,26,Niigata,10
151,27,Niigata,9
151,28,Niigata,7
151,29,Niigata,6
151,30,Niigata,11
151,31,Niigata,8
151,32,Niigata,8
151,33,Niigata,8
151,34,Niigata,10
151,35,Niigata,11
151,36,Niigata,7
151,37,Niigata,8
151,38,Niigata,11
151,39,Niigata,11
151,40,Niigata,7
151,41,Niigata,8
151,42,Niigata,8
151,43,Niigata,6
151,44,Niigata,5
151,45,Niigata,10
151,46,Niigata,10
152,1,Niigata,297
152,1,Tokyo,310
152,2,Niigata,323
152,2,Tokyo,328
152,3,Niigata,298
152,3,Tokyo,340
152,4,Niigata,311
152,4,Tokyo,321
152,5,Niigata,313
152,5,Tokyo,323
152,6,Niigata,300
152,6,Tokyo,312
152,7,Niigata,290
152,7,Tokyo,314
152,8,Niigata,282
152,8,Tokyo,304
152,9,Niigata,300
152,9,Tokyo,306
152,10,Niigata,281
152,10,Tokyo,316
152,11,Niigata,278
152,11,Tokyo,304
152,12,Niigata,321
152,12,Tokyo,346
152,13,Niigata,281
152,13,Tokyo,312
152,14,Niigata,287
152,14,Tokyo,310
152,15,Niigata,269
152,15,Tokyo,318
152,16,Niigata,271
152,16,Tokyo,297
152,17,Niigata,265
152,17,Tokyo,313
152,18,Niigata,273
152,18,Tokyo,286
152,19,Niigata,256
152,19,Tokyo,293
152,20,Niigata,273
152,20,Tokyo,291
152,21,Niigata,268
152,21,Tokyo,282
152,22,Niigata,271
152,22,Tokyo,298
152,23,Niigata,254
152,23,Tokyo,292
152,24,Niigata,263
152,24,Tokyo,273
152,25,Niigata,262
152,25,Tokyo,303
152,26,Niigata,252
152,26,Tokyo,293
152,27,Niigata,265
152,27,Tokyo,280
152,28,Niigata,255
152,28,Tokyo,271
152,29,Niigata,254
152,29,Tokyo,275
152,30,Niigata,254
152,30,Tokyo,281
152,31,Niigata,245
152,31,Tokyo,276
152,32,Niigata,249
152,32,Tokyo,274
152,33,Niigata,260
152,33,Tokyo,286
152,34,Niigata,257
152,34,Tokyo,283
152,35,Niigata,278
152,35,Tokyo,279
152,36,Niigata,273
152,36,Tokyo,308
152,37,Niigata,264
152,37,Tokyo,291
152,38,Niigata,265
152,38,Tokyo,301
152,39,Niigata,263
152,39,Tokyo,291
152,40,Niigata,282
152,40,Tokyo,310
152,41,Niigata,261
152,41,Tokyo,288
152,42,Niigata,287
152,42,Tokyo,294
152,43,Niigata,264
152,43,Tokyo,277
152,44,Niigata,251
152,44,Tokyo,277
152,45,Niigata,272
152,45,Tokyo,287
152,46,Niigata,277
152,46,Tokyo,317
153,1,Niigata,351
153,1,Tokyo,416
153,2,Niigata,358
153,2,Tokyo,425
153,3,Niigata,360
153,3,Tokyo,439
153,4,Niigata,350
153,4,Tokyo,425
153,5,Niigata,360
153,5,Tokyo,440
153,6,Niigata,344
153,6,Tokyo,420
153,7,Niigata,333
153,7,Tokyo,420
153,8,Niigata,326
153,8,Tokyo,420
153,9,Niigata,335
153,9,Tokyo,401
153,10,Niigata,323
153,10,Tokyo,406
153,11,Niigata,313
153,11,Tokyo,397
153,12,Niigata,366
153,12,Tokyo,473
153,13,Niigata,318
153,13,Tokyo,409
153,14,Niigata,334
153,14,Tokyo,396
153,15,Niigata,328
153,15,Tokyo,401
153,16,Niigata,309
153,16,Tokyo,374
153,17,Niigata,313
153,17,Tokyo,400
153,18,Niigata,302
153,18,Tokyo,364
153,19,Niigata,319
153,19,Tokyo,369
153,20,Niigata,327
153,20,Tokyo,381
153,21,Niigata,327
153,21,Tokyo,365
153,22,Niigata,332
153,22,Tokyo,374
153,23,Niigata,308
153,23,Tokyo,378
153,24,Niigata,323
153,24,Tokyo,361
153,25,Niigata,304
153,25,Tokyo,385
153,26,Niigata,307
153,26,Tokyo,368
153,27,Niigata,315
153,27,Tokyo,360
153,28,Niigata,303
153,28,Tokyo,350
153,29,Niigata,302
153,29,Tokyo,358
153,30,Niigata,310
153,30,Tokyo,358
153,31,Niigata,305
153,31,Tokyo,352
153,32,Niigata,307
153,32,Tokyo,356
153,33,Niigata,309
153,33,Tokyo,369
153,34,Niigata,314
153,34,Tokyo,361
153,35,Niigata,314
153,35,Tokyo,370
153,36,Niigata,350
153,36,Tokyo,400
153,37,Niigata,324
153,37,Tokyo,388
153,38,Niigata,320
153,38,Tokyo,386
153,39,Niigata,305
153,39,Tokyo,382
153,40,Niigata,345
153,40,Tokyo,403
153,41,Niigata,317
153,41,Tokyo,387
153,42,Niigata,340
153,42,Tokyo,381
153,43,Niigata,327
153,43,Tokyo,372
153,44,Niigata,332
153,44,Tokyo,371
153,45,Niigata,331
153,45,Tokyo,375
153,46,Niigata,367
153,46,Tokyo,395
154,1,Niigata,98
154,1,Tokyo,200
154,2,Niigata,110
154,2,Tokyo,194
154,3,Niigata,118
154,3,Tokyo,209
154,4,Niigata,91
154,4,Tokyo,206
154,5,Niigata,121
154,5,Tokyo,213
154,6,Niigata,113
154,6,Tokyo,194
154,7,Niigata,95
154,7,Tokyo,207
154,8,Niigata,105
154,8,Tokyo,207
154,9,Niigata,105
154,9,Tokyo,193
154,10,Niigata,90
154,10,Tokyo,186
154,11,Niigata,95
154,11,Tokyo,188
154,12,Niigata,114
154,12,Tokyo,226
154,13,Niigata,94
154,13,Tokyo,196
154,14,Niigata,92
154,14,Tokyo,195
154,15,Niigata,94
154,15,Tokyo,200
154,16,Niigata,84
154,16,Tokyo,179
154,17,Niigata,99
154,17,Tokyo,203
154,18,Niigata,96
154,18,Tokyo,169
154,19,Niigata,90
154,19,Tokyo,181
154,20,Niigata,89
154,20,Tokyo,191
154,21,Niigata,96
154,21,Tokyo,190
154,22,Niigata,101
154,22,Tokyo,184
154,23,Niigata,97
154,23,Tokyo,194
154,24,Niigata,100
154,24,Tokyo,186
154,25,Niigata,98
154,25,Tokyo,191
154,26,Niigata,91
154,26,Tokyo,184
154,27,Niigata,90
154,27,Tokyo,174
154,28,Niigata,96
154,28,Tokyo,166
154,29,Niigata,94
154,29,Tokyo,177
154,30,Niigata,94
154,30,Tokyo,174
154,31,Niigata,92
154,31,Tokyo,177
154,32,Niigata,102
154,32,Tokyo,170
154,33,Niigata,105
154,33,Tokyo,179
154,34,Niigata,117
154,34,Tokyo,180
154,35,Niigata,114
154,35,Tokyo,173
154,36,Niigata,107
154,36,Tokyo,187
154,37,Niigata,114
154,37,Tokyo,181
154,38,Niigata,101
154,38,Tokyo,180
154,39,Niigata,108
154,39,Tokyo,176
154,40,Niigata,118
154,40,Tokyo,195
154,41,Niigata,119
154,41,Tokyo,178
154,42,Niigata,116
154,42,Tokyo,172
154,43,Niigata,110
154,43,Tokyo,181
154,44,Niigata,123
154,44,Tokyo,173
154,45,Niigata,122
154,45,Tokyo,175
154,46,Niigata,131
154,46,Tokyo,188
155,1,Niigata,49
155,1,Tokyo,207
155,2,Niigata,54
155,2,Tokyo,224
155,3,Niigata,52
155,3,Tokyo,199
155,4,Niigata,59
155,4,Tokyo,203
155,5,Niigata,73
155,5,Tokyo,219
155,6,Niigata,55
155,6,Tokyo,212
155,7,Niigata,41
155,7,Tokyo,196
155,8,Niigata,53
155,8,Tokyo,207
155,9,Niigata,64
155,9,Tokyo,206
155,10,Niigata,68
155,10,Tokyo,210
155,11,Niigata,59
155,11,Tokyo,209
155,12,Niigata,75
155,12,Tokyo,286
155,13,Niigata,49
155,13,Tokyo,201
155,14,Niigata,52
155,14,Tokyo,202
155,15,Niigata,50
155,15,Tokyo,192
155,16,Niigata,54
155,16,Tokyo,203
155,17,Niigata,56
155,17,Tokyo,212
155,18,Niigata,51
155,18,Tokyo,218
155,19,Niigata,53
155,19,Tokyo,220
155,20,Niigata,59
155,20,Tokyo,219
155,21,Niigata,45
155,21,Tokyo,214
155,22,Niigata,48
155,22,Tokyo,201
155,23,Niigata,46
155,23,Tokyo,191
155,24,Niigata,43
155,24,Tokyo,211
155,25,Niigata,51
155,25,Tokyo,190
155,26,Niigata,45
155,26,Tokyo,198
155,27,Niigata,42
155,27,Tokyo,189
155,28,Niigata,46
155,28,Tokyo,201
155,29,Niigata,42
155,29,Tokyo,190
155,30,Niigata,44
155,30,Tokyo,205
155,31,Niigata,40
155,31,Tokyo,200
155,32,Niigata,53
155,32,Tokyo,178
155,33,Niigata,40
155,33,Tokyo,192
155,34,Niigata,47
155,34,Tokyo,206
155,35,Niigata,37
155,35,Tokyo,201
155,36,Niigata,41
155,36,Tokyo,200
155,37,Niigata,41
155,37,Tokyo,194
155,38,Niigata,53
155,38,Tokyo,206
155,39,Niigata,50
155,39,Tokyo,204
155,40,Niigata,61
155,40,Tokyo,217
155,41,Niigata,61
155,41,Tokyo,208
155,42,Niigata,74
155,42,Tokyo,221
155,43,Niigata,51
155,43,Tokyo,188
155,44,Niigata,60
155,44,Tokyo,188
155,45,Niigata,57
155,45,Tokyo,199
155,46,Niigata,59
155,46,Tokyo,219
156,1,Niigata,115
156,1,Tokyo,90
156,2,Niigata,102
156,2,Tokyo,87
156,3,Niigata,91
156,3,Tokyo,76
156,4,Niigata,110
156,4,Tokyo,72
156,5,Niigata,96
156,5,Tokyo,98
156,6,Niigata,110
156,6,Tokyo,90
156,7,Niigata,106
156,7,Tokyo,78
156,8,Niigata,96
156,8,Tokyo,67
156,9,Niigata,91
156,9,Tokyo,75
156,10,Niigata,94
156,10,Tokyo,74
156,11,Niigata,103
156,11,Tokyo,83
156,12,Niigata,133
156,12,Tokyo,123
156,13,Niigata,89
156,13,Tokyo,80
156,14,Niigata,87
156,14,Tokyo,73
156,15,Niigata,92
156,15,Tokyo,70
156,16,Niigata,97
156,16,Tokyo,77
156,17,Niigata,86
156,17,Tokyo,73
156,18,Niigata,89
156,18,Tokyo,81
156,19,Niigata,99
156,19,Tokyo,84
156,20,Niigata,92
156,20,Tokyo,70
156,21,Niigata,93
156,21,Tokyo,69
156,22,Niigata,85
156,22,Tokyo,72
156,23,Niigata,90
156,23,Tokyo,88
156,24,Niigata,100
156,24,Tokyo,78
156,25,Niigata,91
156,25,Tokyo,77
156,26,Niigata,91
156,26,Tokyo,74
156,27,Niigata,98
156,27,Tokyo,76
156,28,Niigata,88
156,28,Tokyo,88
156,29,Niigata,91
156,29,Tokyo,80
156,30,Niigata,96
156,30,Tokyo,63
156,31,Niigata,92
156,31,Tokyo,74
156,32,Niigata,95
156,32,Tokyo,71
156,33,Niigata,98
156,33,Tokyo,91
156,34,Niigata,104
156,34,Tokyo,74
156,35,Niigata,87
156,35,Tokyo,81
156,36,Niigata,91
156,36,Tokyo,76
156,37,Niigata,88
156,37,Tokyo,79
156,38,Niigata,102
156,38,Tokyo,84
156,39,Niigata,101
156,39,Tokyo,83
156,40,Niigata,106
156,40,Tokyo,86
156,41,Niigata,106
156,41,Tokyo,76
156,42,Niigata,107
156,42,Tokyo,85
156,43,Niigata,99
156,43,Tokyo,79
156,44,Niigata,113
156,44,Tokyo,81
156,45,Niigata,92
156,45,Tokyo,82
156,46,Niigata,100
156,46,Tokyo,80
157,1,Niigata,126
157,1,Tokyo,73
157,2,Niigata,133
157,2,Tokyo,79
157,3,Niigata,112
157,3,Tokyo,75
157,4,Niigata,111
157,4,Tokyo,79
157,5,Niigata,124
157,5,Tokyo,83
157,6,Niigata,129
157,6,Tokyo,87
157,7,Niigata,119
157,7,Tokyo,81
157,8,Niigata,111
157,8,Tokyo,75
157,9,Niigata,103
157,9,Tokyo,69
157,10,Niigata,92
157,10,Tokyo,70
157,11,Niigata,105
157,11,Tokyo,74
157,12,Niigata,148
157,12,Tokyo,112
157,13,Niigata,101
157,13,Tokyo,77
157,14,Niigata,98
157,14,Tokyo,83
157,15,Niigata,88
157,15,Tokyo,63
157,16,Niigata,100
157,16,Tokyo,81
157,17,Niigata,95
157,17,Tokyo,74
157,18,Niigata,100
157,18,Tokyo,71
157,19,Niigata,93
157,19,Tokyo,78
157,20,Niigata,108
157,20,Tokyo,76
157,21,Niigata,101
157,21,Tokyo,64
157,22,Niigata,108
157,22,Tokyo,70
157,23,Niigata,90
157,23,Tokyo,74
157,24,Niigata,100
157,24,Tokyo,80
157,25,Niigata,100
157,25,Tokyo,72
157,26,Niigata,91
157,26,Tokyo,77
157,27,Niigata,94
157,27,Tokyo,77
157,28,Niigata,93
157,28,Tokyo,82
157,29,Niigata,90
157,29,Tokyo,82
157,30,Niigata,91
157,30,Tokyo,81
157,31,Niigata,94
157,31,Tokyo,86
157,32,Niigata,88
157,32,Tokyo,78
157,33,Niigata,97
157,33,Tokyo,95
157,34,Niigata,103
157,34,Tokyo,94
157,35,Niigata,97
157,35,Tokyo,90
157,36,Niigata,102
157,36,Tokyo,100
157,37,Niigata,100
157,37,Tokyo,91
157,38,Niigata,111
157,38,Tokyo,84
157,39,Niigata,102
157,39,Tokyo,99
157,40,Niigata,122
157,40,Tokyo,109
157,41,Niigata,119
157,41,Tokyo,109
157,42,Niigata,119
157,42,Tokyo,96
157,43,Niigata,124
157,43,Tokyo,97
157,44,Niigata,108
157,44,Tokyo,103
157,45,Niigata,136
157,45,Tokyo,88
157,46,Niigata,122
157,46,Tokyo,89
158,1,Niigata,51
158,1,Tokyo,2
158,2,Niigata,53
158,2,Tokyo,1
158,3,Niigata,51
158,3,Tokyo,2
158,4,Niigata,52
158,4,Tokyo,2
158,5,Niigata,62
158,5,Tokyo,3
158,6,Niigata,58
158,6,Tokyo,1
158,7,Niigata,47
158,7,Tokyo,3
158,8,Niigata,58
158,8,Tokyo,2
158,9,Niigata,49
158,9,Tokyo,1
158,10,Niigata,56
158,10,Tokyo,4
158,11,Niigata,57
158,11,Tokyo,4
158,12,Niigata,76
158,13,Niigata,53
158,13,Tokyo,3
158,14,Niigata,56
158,14,Tokyo,2
158,15,Niigata,56
158,15,Tokyo,5
158,16,Niigata,50
158,16,Tokyo,4
